timestamp,details-v1-bf9f794fb-zxrkg_cpu,productpage-v1-649f4b6b86-h6nsx_cpu,ratings-v1-5f7bb6dbdd-hb8rk_cpu,reviews-v1-665cdc9c56-bnc58_cpu,reviews-v2-78f7489cc8-kfj2q_cpu,reviews-v3-7778f74db8-bk7k6_cpu,details-v1-bf9f794fb-zxrkg_memory,productpage-v1-649f4b6b86-h6nsx_memory,ratings-v1-5f7bb6dbdd-hb8rk_memory,reviews-v1-665cdc9c56-bnc58_memory,reviews-v2-78f7489cc8-kfj2q_memory,reviews-v3-7778f74db8-bk7k6_memory,ratings-v1-5f7bb6dbdd-hb8rk_network,reviews-v1-665cdc9c56-bnc58_network,reviews-v3-7778f74db8-bk7k6_network,reviews-v2-78f7489cc8-kfj2q_network,productpage-v1-649f4b6b86-h6nsx_network,details-v1-bf9f794fb-zxrkg_network
2026-03-24 10:56:20,32.16423926666666,153.43396266666787,15.645614000000013,10.73180416666825,10.14322920000268,24.505546066666284,23.687168,294.699008,25.772032,115.679232,121.458688,125.730816,1586.6944444444446,946.5877777777778,1594.6711111111108,1592.01,30601.67111111111,3032.3377777777782
2026-03-24 10:56:25,32.16423926666666,153.43396266666787,15.645614000000013,10.73180416666825,10.14322920000268,24.505546066666284,23.687168,294.699008,25.772032,115.679232,121.458688,125.730816,1586.6944444444446,946.5877777777778,1594.6711111111108,1592.01,30601.67111111111,3032.3377777777782
2026-03-24 10:56:30,32.16423926666666,153.43396266666787,15.645614000000013,10.73180416666825,10.14322920000268,24.505546066666284,23.687168,294.699008,25.772032,115.679232,121.458688,125.730816,1586.6944444444446,946.5877777777778,1594.6711111111108,1592.01,30601.67111111111,3032.3377777777782
2026-03-24 10:56:35,29.67724716666673,256.81552046667093,5.814714766666641,5.728546166665183,17.25169200000588,13.607685766661842,24.117248,294.7072,26.259456,115.679232,121.458688,125.730816,1104.454444444445,455.1111111111111,1552.36,1324.9599999999998,33856.0,1413.7600000000002
2026-03-24 10:56:40,29.67724716666673,256.81552046667093,5.81471476666664,5.728546166665183,17.25169200000588,13.607685766661842,24.117248,294.7072,26.259456,115.679232,121.458688,125.730816,1104.4544444444446,455.1111111111111,1552.36,1324.9599999999998,33856.0,1413.7600000000002
2026-03-24 10:56:45,29.67724716666673,256.81552046667093,5.81471476666664,5.728546166665183,17.25169200000588,13.607685766661842,24.117248,294.7072,26.259456,115.679232,121.458688,125.730816,1104.4544444444446,455.1111111111111,1552.36,1324.9599999999998,33856.0,1413.7600000000002
2026-03-24 10:56:50,29.67724716666673,256.81552046667093,5.81471476666664,5.728546166665183,17.25169200000588,13.607685766661842,24.117248,294.7072,26.259456,115.679232,121.458688,125.730816,1104.4544444444446,455.1111111111111,1552.36,1324.9599999999998,33856.0,1413.7600000000002
2026-03-24 10:56:55,29.67724716666673,256.81552046667093,5.81471476666664,5.728546166665183,17.25169200000588,13.607685766661842,24.117248,294.7072,26.259456,115.679232,121.458688,125.730816,1104.4544444444446,455.1111111111111,1552.36,1324.9599999999998,33856.0,1413.7600000000002
2026-03-24 10:57:00,29.67724716666673,256.81552046667093,5.81471476666664,5.728546166665183,17.25169200000588,13.607685766661842,24.117248,294.7072,26.259456,115.679232,121.458688,125.730816,1104.4544444444446,455.1111111111111,1552.36,1324.9599999999998,33856.0,1413.7600000000002
2026-03-24 10:57:05,24.034207366666628,188.03339426666147,7.828637233333367,5.303282533335127,20.030501733329704,22.291715499992883,23.830528,294.637568,25.84576,115.679232,121.544704,125.755392,1222.6677777777784,825.6044444444445,1725.0177777777776,1772.41,11743.334444444443,1659.2044444444446
2026-03-24 10:57:10,24.034207366666628,188.03339426666147,7.828637233333364,5.303282533335127,20.030501733329704,22.291715499992883,23.830528,294.637568,25.84576,115.679232,121.544704,125.755392,1222.667777777778,825.6044444444445,1725.0177777777776,1772.41,11743.334444444443,1659.2044444444446
2026-03-24 10:57:15,24.034207366666628,188.03339426666147,7.828637233333364,5.303282533335127,20.030501733329704,22.291715499992883,23.830528,294.637568,25.84576,115.679232,121.544704,125.755392,1222.667777777778,825.6044444444445,1725.0177777777776,1772.41,11743.334444444443,1659.2044444444446
2026-03-24 10:57:20,24.034207366666628,188.03339426666147,7.828637233333364,5.303282533335127,20.030501733329704,22.291715499992883,23.830528,294.637568,25.84576,115.679232,121.544704,125.755392,1222.667777777778,825.6044444444445,1725.0177777777776,1772.41,11743.334444444443,1659.2044444444446
2026-03-24 10:57:25,24.034207366666628,188.03339426666147,7.828637233333364,5.303282533335127,20.030501733329704,22.291715499992883,23.830528,294.637568,25.84576,115.679232,121.544704,125.755392,1222.667777777778,825.6044444444445,1725.0177777777776,1772.41,11743.334444444443,1659.2044444444446
2026-03-24 10:57:30,24.034207366666628,188.03339426666147,7.828637233333364,5.303282533335127,20.030501733329704,22.291715499992883,23.830528,294.637568,25.84576,115.679232,121.544704,125.755392,1222.667777777778,825.6044444444445,1725.0177777777776,1772.41,11743.334444444443,1659.2044444444446
2026-03-24 10:57:35,16.393665300000038,98.73793290000019,7.422652566666642,6.686889233333204,14.842741033332157,18.84562603333203,24.264704,294.629376,26.05056,115.687424,121.544704,125.771776,1124.4844444444448,585.64,1388.8044444444445,1359.151111111111,45212.93444444444,1912.6044444444444
2026-03-24 10:57:40,16.393665300000038,98.73793290000019,7.42265256666664,6.686889233333204,14.842741033332157,18.84562603333203,24.264704,294.629376,26.05056,115.687424,121.544704,125.771776,1124.4844444444443,585.64,1388.8044444444445,1359.151111111111,45212.93444444444,1912.6044444444444
2026-03-24 10:57:45,16.393665300000038,98.73793290000019,7.42265256666664,6.686889233333204,14.842741033332157,18.84562603333203,24.264704,294.629376,26.05056,115.687424,121.544704,125.771776,1124.4844444444443,585.64,1388.8044444444445,1359.151111111111,45212.93444444444,1912.6044444444444
2026-03-24 10:57:50,16.393665300000038,98.73793290000019,7.42265256666664,6.686889233333204,14.842741033332157,18.84562603333203,24.264704,294.629376,26.05056,115.687424,121.544704,125.771776,1124.4844444444443,585.64,1388.8044444444445,1359.151111111111,45212.93444444444,1912.6044444444444
2026-03-24 10:57:55,16.393665300000038,98.73793290000019,7.42265256666664,6.686889233333204,14.842741033332157,18.84562603333203,24.264704,294.629376,26.05056,115.687424,121.544704,125.771776,1124.4844444444443,585.64,1388.8044444444445,1359.151111111111,45212.93444444444,1912.6044444444444
2026-03-24 10:58:00,16.393665300000038,98.73793290000019,7.42265256666664,6.686889233333204,14.842741033332157,18.84562603333203,24.264704,294.629376,26.05056,115.687424,121.544704,125.771776,1124.4844444444443,585.64,1388.8044444444445,1359.151111111111,45212.93444444444,1912.6044444444444
2026-03-24 10:58:05,40.08661129999993,185.86537630000447,6.840113566666696,7.896615333326434,14.617909866668317,15.983418200009206,24.12544,295.05536,25.882624,115.712,121.606144,125.812736,1408.7511111111114,640.09,700.4844444444443,2433.777777777778,40817.467777777776,488.4100000000001
2026-03-24 10:58:10,40.08661129999993,185.86537630000447,6.840113566666695,7.896615333326434,14.617909866668317,15.983418200009206,24.12544,295.05536,25.882624,115.712,121.606144,125.812736,1408.751111111111,640.09,700.4844444444443,2433.777777777778,40817.467777777776,488.4100000000001
2026-03-24 10:58:15,40.08661129999993,185.86537630000447,6.840113566666695,7.896615333326434,14.617909866668317,15.983418200009206,24.12544,295.05536,25.882624,115.712,121.606144,125.812736,1408.751111111111,640.09,700.4844444444443,2433.777777777778,40817.467777777776,488.4100000000001
2026-03-24 10:58:20,40.08661129999993,185.86537630000447,6.840113566666695,7.896615333326434,14.617909866668317,15.983418200009206,24.12544,295.05536,25.882624,115.712,121.606144,125.812736,1408.751111111111,640.09,700.4844444444443,2433.777777777778,40817.467777777776,488.4100000000001
2026-03-24 10:58:25,40.08661129999993,185.86537630000447,6.840113566666695,7.896615333326434,14.617909866668317,15.983418200009206,24.12544,295.05536,25.882624,115.712,121.606144,125.812736,1408.751111111111,640.09,700.4844444444443,2433.777777777778,40817.467777777776,488.4100000000001
2026-03-24 10:58:30,40.08661129999993,185.86537630000447,6.840113566666695,7.896615333326434,14.617909866668317,15.983418200009206,24.12544,295.05536,25.882624,115.712,121.606144,125.812736,1408.751111111111,640.09,700.4844444444443,2433.777777777778,40817.467777777776,488.4100000000001
2026-03-24 10:58:35,22.60643739999999,197.49349366666138,6.67858483333331,5.901028733342173,17.608405633336588,12.520097666659543,24.240128,296.943616,26.423296,115.712,121.606144,125.825024,1315.2711111111116,503.25444444444446,1472.0011111111112,1761.2011111111112,35733.60111111111,3918.76
2026-03-24 10:58:40,22.60643739999999,197.49349366666138,6.678584833333308,5.901028733342173,17.608405633336588,12.520097666659543,24.240128,296.943616,26.423296,115.712,121.606144,125.825024,1315.271111111111,503.25444444444446,1472.0011111111112,1761.2011111111112,35733.60111111111,3918.76
2026-03-24 10:58:45,22.60643739999999,197.49349366666138,6.678584833333308,5.901028733342173,17.608405633336588,12.520097666659543,24.240128,296.943616,26.423296,115.712,121.606144,125.825024,1315.271111111111,503.25444444444446,1472.0011111111112,1761.2011111111112,35733.60111111111,3918.76
2026-03-24 10:58:50,22.60643739999999,197.49349366666138,6.678584833333308,5.901028733342173,17.608405633336588,12.520097666659543,24.240128,296.943616,26.423296,115.712,121.606144,125.825024,1315.271111111111,503.25444444444446,1472.0011111111112,1761.2011111111112,35733.60111111111,3918.76
2026-03-24 10:58:55,22.60643739999999,197.49349366666138,6.678584833333308,5.901028733342173,17.608405633336588,12.520097666659543,24.240128,296.943616,26.423296,115.712,121.606144,125.825024,1315.271111111111,503.25444444444446,1472.0011111111112,1761.2011111111112,35733.60111111111,3918.76
2026-03-24 10:59:00,22.60643739999999,197.49349366666138,6.678584833333308,5.901028733342173,17.608405633336588,12.520097666659543,24.240128,296.943616,26.423296,115.712,121.606144,125.825024,1315.271111111111,503.25444444444446,1472.0011111111112,1761.2011111111112,35733.60111111111,3918.76
2026-03-24 10:59:05,16.219606566666773,179.58961136667614,8.61493996666667,6.0818290333372715,18.673716199994793,17.146762799999728,24.551424,296.83712,26.734592,115.712,121.606144,125.82912,245.44444444444454,267.8677777777778,3414.454444444444,459.3877777777778,25910.26777777778,1232.01
2026-03-24 10:59:10,16.219606566666773,179.58961136667614,8.614939966666668,6.0818290333372715,18.673716199994793,17.146762799999728,24.551424,296.83712,26.734592,115.712,121.606144,125.82912,245.44444444444443,267.8677777777778,3414.454444444444,459.3877777777778,25910.26777777778,1232.01
2026-03-24 10:59:15,16.219606566666773,179.58961136667614,8.614939966666668,6.0818290333372715,18.673716199994793,17.146762799999728,24.551424,296.83712,26.734592,115.712,121.606144,125.82912,245.44444444444443,267.8677777777778,3414.454444444444,459.3877777777778,25910.26777777778,1232.01
2026-03-24 10:59:20,16.219606566666773,179.58961136667614,8.614939966666668,6.0818290333372715,18.673716199994793,17.146762799999728,24.551424,296.83712,26.734592,115.712,121.606144,125.82912,245.44444444444443,267.8677777777778,3414.454444444444,459.3877777777778,25910.26777777778,1232.01
2026-03-24 10:59:25,16.219606566666773,179.58961136667614,8.614939966666668,6.0818290333372715,18.673716199994793,17.146762799999728,24.551424,296.83712,26.734592,115.712,121.606144,125.82912,245.44444444444443,267.8677777777778,3414.454444444444,459.3877777777778,25910.26777777778,1232.01
2026-03-24 10:59:30,16.219606566666773,179.58961136667614,8.614939966666668,6.0818290333372715,18.673716199994793,17.146762799999728,24.551424,296.83712,26.734592,115.712,121.606144,125.82912,245.44444444444443,267.8677777777778,3414.454444444444,459.3877777777778,25910.26777777778,1232.01
2026-03-24 10:59:35,32.14466709999992,210.13769889999216,14.52072773333336,4.726977033321115,13.093265766671417,15.059056166667991,24.879104,296.83712,28.393472,115.712,121.606144,125.833216,1288.8100000000004,1444.0,1456.6944444444443,1938.9344444444444,43876.28444444444,1880.667777777778
2026-03-24 10:59:40,32.14466709999992,210.13769889999216,14.520727733333356,4.726977033321115,13.093265766671417,15.059056166667991,24.879104,296.83712,28.393472,115.712,121.606144,125.833216,1288.81,1444.0,1456.6944444444443,1938.9344444444444,43876.28444444444,1880.667777777778
2026-03-24 10:59:45,32.14466709999992,210.13769889999216,14.520727733333356,4.726977033321115,13.093265766671417,15.059056166667991,24.879104,296.83712,28.393472,115.712,121.606144,125.833216,1288.81,1444.0,1456.6944444444443,1938.9344444444444,43876.28444444444,1880.667777777778
2026-03-24 10:59:50,32.14466709999992,210.13769889999216,14.520727733333356,4.726977033321115,13.093265766671417,15.059056166667991,24.879104,296.83712,28.393472,115.712,121.606144,125.833216,1288.81,1444.0,1456.6944444444443,1938.9344444444444,43876.28444444444,1880.667777777778
2026-03-24 10:59:55,32.14466709999992,210.13769889999216,14.520727733333356,4.726977033321115,13.093265766671417,15.059056166667991,24.879104,296.83712,28.393472,115.712,121.606144,125.833216,1288.81,1444.0,1456.6944444444443,1938.9344444444444,43876.28444444444,1880.667777777778
2026-03-24 11:00:00,32.14466709999992,210.13769889999216,14.520727733333356,4.726977033321115,13.093265766671417,15.059056166667991,24.879104,296.83712,28.393472,115.712,121.606144,125.833216,1288.81,1444.0,1456.6944444444443,1938.9344444444444,43876.28444444444,1880.667777777778
