timestamp,details-v1-bf9f794fb-zxrkg_cpu,productpage-v1-649f4b6b86-h6nsx_cpu,ratings-v1-5f7bb6dbdd-hb8rk_cpu,reviews-v1-665cdc9c56-bnc58_cpu,reviews-v2-78f7489cc8-kfj2q_cpu,reviews-v3-7778f74db8-bk7k6_cpu,details-v1-bf9f794fb-zxrkg_memory,productpage-v1-649f4b6b86-h6nsx_memory,ratings-v1-5f7bb6dbdd-hb8rk_memory,reviews-v1-665cdc9c56-bnc58_memory,reviews-v2-78f7489cc8-kfj2q_memory,reviews-v3-7778f74db8-bk7k6_memory,ratings-v1-5f7bb6dbdd-hb8rk_network,reviews-v1-665cdc9c56-bnc58_network,details-v1-bf9f794fb-zxrkg_network,reviews-v3-7778f74db8-bk7k6_network,reviews-v2-78f7489cc8-kfj2q_network,productpage-v1-649f4b6b86-h6nsx_network
2026-03-24 10:48:25,18.184095533333355,115.25779970000562,12.213963900000024,19.04673079999763,175.69505666666979,44.163377900000945,22.245376,291.930112,23.42912,112.787456,115.87584,120.963072,791.4844444444444,501.75999999999993,1181.0677777777778,338.55999999999995,930.25,20986.351111111115
2026-03-24 10:48:30,18.184095533333355,115.25779970000562,12.213963900000024,19.04673079999763,175.69505666666979,44.163377900000945,22.245376,291.930112,23.42912,112.787456,115.87584,120.963072,791.4844444444444,501.75999999999993,1181.0677777777778,338.55999999999995,930.25,20986.351111111115
2026-03-24 10:48:35,7.755205066666626,119.77502469999308,7.190929333333313,21.82108590000098,62.60872003334346,20.472650599989112,22.245376,292.06528,23.740416,112.812032,118.411264,121.012224,795.2400000000004,509.25444444444446,988.0544444444445,2550.25,1391.2899999999997,15342.95111111111
2026-03-24 10:48:40,7.755205066666626,119.77502469999308,7.19092933333331,21.82108590000098,62.60872003334346,20.472650599989112,22.245376,292.06528,23.740416,112.812032,118.411264,121.012224,795.24,509.25444444444446,988.0544444444445,2550.25,1391.2899999999997,15342.95111111111
2026-03-24 10:48:45,7.755205066666626,119.77502469999308,7.19092933333331,21.82108590000098,62.60872003334346,20.472650599989112,22.245376,292.06528,23.740416,112.812032,118.411264,121.012224,795.24,509.25444444444446,988.0544444444445,2550.25,1391.2899999999997,15342.95111111111
2026-03-24 10:48:50,7.755205066666626,119.77502469999308,7.19092933333331,21.82108590000098,62.60872003334346,20.472650599989112,22.245376,292.06528,23.740416,112.812032,118.411264,121.012224,795.24,509.25444444444446,988.0544444444445,2550.25,1391.2899999999997,15342.95111111111
2026-03-24 10:48:55,7.755205066666626,119.77502469999308,7.19092933333331,21.82108590000098,62.60872003334346,20.472650599989112,22.245376,292.06528,23.740416,112.812032,118.411264,121.012224,795.24,509.25444444444446,988.0544444444445,2550.25,1391.2899999999997,15342.95111111111
2026-03-24 10:49:00,7.755205066666626,119.77502469999308,7.19092933333331,21.82108590000098,62.60872003334346,20.472650599989112,22.245376,292.06528,23.740416,112.812032,118.411264,121.012224,795.24,509.25444444444446,988.0544444444445,2550.25,1391.2899999999997,15342.95111111111
2026-03-24 10:49:05,19.09091966666671,103.82335033333827,3.7027307666666815,30.763463233324728,33.71801773332663,48.99703236666634,22.28224,294.162432,23.425024,112.902144,116.043776,121.09824,797.1211111111115,176.00444444444446,928.2177777777777,1069.2900000000002,2381.4399999999996,13876.84
2026-03-24 10:49:10,19.09091966666671,103.82335033333827,3.7027307666666807,30.763463233324728,33.71801773332663,48.99703236666634,22.28224,294.162432,23.425024,112.902144,116.043776,121.09824,797.1211111111112,176.00444444444446,928.2177777777777,1069.2900000000002,2381.4399999999996,13876.84
2026-03-24 10:49:15,19.09091966666671,103.82335033333827,3.7027307666666807,30.763463233324728,33.71801773332663,48.99703236666634,22.28224,294.162432,23.425024,112.902144,116.043776,121.09824,797.1211111111112,176.00444444444446,928.2177777777777,1069.2900000000002,2381.4399999999996,13876.84
2026-03-24 10:49:20,19.09091966666671,103.82335033333827,3.7027307666666807,30.763463233324728,33.71801773332663,48.99703236666634,22.28224,294.162432,23.425024,112.902144,116.043776,121.09824,797.1211111111112,176.00444444444446,928.2177777777777,1069.2900000000002,2381.4399999999996,13876.84
2026-03-24 10:49:25,19.09091966666671,103.82335033333827,3.7027307666666807,30.763463233324728,33.71801773332663,48.99703236666634,22.28224,294.162432,23.425024,112.902144,116.043776,121.09824,797.1211111111112,176.00444444444446,928.2177777777777,1069.2900000000002,2381.4399999999996,13876.84
2026-03-24 10:49:30,19.09091966666671,103.82335033333827,3.7027307666666807,30.763463233324728,33.71801773332663,48.99703236666634,22.28224,294.162432,23.425024,112.902144,116.043776,121.09824,797.1211111111112,176.00444444444446,928.2177777777777,1069.2900000000002,2381.4399999999996,13876.84
2026-03-24 10:49:35,19.609280533333322,91.85226719999568,7.8842165999999985,21.707605266677398,26.290309133340394,17.155795833332377,22.581248,294.096896,23.252992,112.939008,116.08064,121.11872,996.4544444444449,714.6711111111111,1041.1377777777777,1229.6711111111113,1293.6011111111113,6432.040000000001
2026-03-24 10:49:40,19.609280533333322,91.85226719999568,7.884216599999997,21.707605266677398,26.290309133340394,17.155795833332377,22.581248,294.096896,23.252992,112.939008,116.08064,121.11872,996.4544444444444,714.6711111111111,1041.1377777777777,1229.6711111111113,1293.6011111111113,6432.040000000001
2026-03-24 10:49:45,19.609280533333322,91.85226719999568,7.884216599999997,21.707605266677398,26.290309133340394,17.155795833332377,22.581248,294.096896,23.252992,112.939008,116.08064,121.11872,996.4544444444444,714.6711111111111,1041.1377777777777,1229.6711111111113,1293.6011111111113,6432.040000000001
2026-03-24 10:49:50,19.609280533333322,91.85226719999568,7.884216599999997,21.707605266677398,26.290309133340394,17.155795833332377,22.581248,294.096896,23.252992,112.939008,116.08064,121.11872,996.4544444444444,714.6711111111111,1041.1377777777777,1229.6711111111113,1293.6011111111113,6432.040000000001
2026-03-24 10:49:55,19.609280533333322,91.85226719999568,7.884216599999997,21.707605266677398,26.290309133340394,17.155795833332377,22.581248,294.096896,23.252992,112.939008,116.08064,121.11872,996.4544444444444,714.6711111111111,1041.1377777777777,1229.6711111111113,1293.6011111111113,6432.040000000001
2026-03-24 10:50:00,19.609280533333322,91.85226719999568,7.884216599999997,21.707605266677398,26.290309133340394,17.155795833332377,22.581248,294.096896,23.252992,112.939008,116.08064,121.11872,996.4544444444444,714.6711111111111,1041.1377777777777,1229.6711111111113,1293.6011111111113,6432.040000000001
2026-03-24 10:50:05,17.918505133333323,143.15891866667698,4.460628100000009,18.054719933328066,36.05169079999845,26.828309066680355,22.421504,294.162432,23.351296,112.9472,116.154368,121.126912,390.7211111111112,552.25,1011.24,318.0277777777777,339.78777777777776,25450.884444444444
2026-03-24 10:50:10,17.918505133333323,143.15891866667698,4.460628100000008,18.054719933328066,36.05169079999845,26.828309066680355,22.421504,294.162432,23.351296,112.9472,116.154368,121.126912,390.7211111111111,552.25,1011.24,318.0277777777777,339.78777777777776,25450.884444444444
2026-03-24 10:50:15,17.918505133333323,143.15891866667698,4.460628100000008,18.054719933328066,36.05169079999845,26.828309066680355,22.421504,294.162432,23.351296,112.9472,116.154368,121.126912,390.7211111111111,552.25,1011.24,318.0277777777777,339.78777777777776,25450.884444444444
2026-03-24 10:50:20,17.918505133333323,143.15891866667698,4.460628100000008,18.054719933328066,36.05169079999845,26.828309066680355,22.421504,294.162432,23.351296,112.9472,116.154368,121.126912,390.7211111111111,552.25,1011.24,318.0277777777777,339.78777777777776,25450.884444444444
2026-03-24 10:50:25,17.918505133333323,143.15891866667698,4.460628100000008,18.054719933328066,36.05169079999845,26.828309066680355,22.421504,294.162432,23.351296,112.9472,116.154368,121.126912,390.7211111111111,552.25,1011.24,318.0277777777777,339.78777777777776,25450.884444444444
2026-03-24 10:50:30,17.918505133333323,143.15891866667698,4.460628100000008,18.054719933328066,36.05169079999845,26.828309066680355,22.421504,294.162432,23.351296,112.9472,116.154368,121.126912,390.7211111111111,552.25,1011.24,318.0277777777777,339.78777777777776,25450.884444444444
2026-03-24 10:50:35,16.09167013333336,117.57470259999536,4.920197966666667,13.244072366675633,56.04994663332642,21.560406733321237,22.421504,294.424576,23.732224,112.955392,116.342784,121.135104,1190.2500000000005,529.0,1144.6944444444446,1351.7877777777778,2345.7877777777776,17082.489999999998
2026-03-24 10:50:40,16.09167013333336,117.57470259999536,4.920197966666666,13.244072366675633,56.04994663332642,21.560406733321237,22.421504,294.424576,23.732224,112.955392,116.342784,121.135104,1190.25,529.0,1144.6944444444446,1351.7877777777778,2345.7877777777776,17082.489999999998
2026-03-24 10:50:45,16.09167013333336,117.57470259999536,4.920197966666666,13.244072366675633,56.04994663332642,21.560406733321237,22.421504,294.424576,23.732224,112.955392,116.342784,121.135104,1190.25,529.0,1144.6944444444446,1351.7877777777778,2345.7877777777776,17082.489999999998
2026-03-24 10:50:50,16.09167013333336,117.57470259999536,4.920197966666666,13.244072366675633,56.04994663332642,21.560406733321237,22.421504,294.424576,23.732224,112.955392,116.342784,121.135104,1190.25,529.0,1144.6944444444446,1351.7877777777778,2345.7877777777776,17082.489999999998
2026-03-24 10:50:55,16.09167013333336,117.57470259999536,4.920197966666666,13.244072366675633,56.04994663332642,21.560406733321237,22.421504,294.424576,23.732224,112.955392,116.342784,121.135104,1190.25,529.0,1144.6944444444446,1351.7877777777778,2345.7877777777776,17082.489999999998
2026-03-24 10:51:00,16.09167013333336,117.57470259999536,4.920197966666666,13.244072366675633,56.04994663332642,21.560406733321237,22.421504,294.424576,23.732224,112.955392,116.342784,121.135104,1190.25,529.0,1144.6944444444446,1351.7877777777778,2345.7877777777776,17082.489999999998
